date,S0_always_short,S1_below_ma20,S2_below_ma60,S3_below_ma60_down,S4_below_ma120_down,S5_death_cross,S6_break_ll20,S7_ma60_down_and_ll20,S8_ret60_neg_ma60,S9_rsi_overbought_short,S10_vol_expand_ma60
2024-06-27,0.24140807794349897,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6398823074495066,0.8447823546827182
2024-06-28,0.23939572613332635,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6397863251033892,0.8447823546827182
2024-07-01,0.23931239646317595,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6397863251033892,0.8447823546827182
2024-07-02,0.24097783004301626,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6441427868887171,0.8447823546827182
2024-07-03,0.23724141237251445,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6440461654706837,0.8447823546827182
2024-07-04,0.23274932783373792,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6440461654706837,0.8447823546827182
2024-07-05,0.23328134881676463,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6440461654706837,0.8447823546827182
2024-07-08,0.2298865459892657,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6440461654706837,0.8447823546827182
2024-07-09,0.23022301690925165,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6440461654706837,0.8447823546827182
2024-07-10,0.22904673715119284,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6440461654706837,0.8447823546827182
2024-07-11,0.22554423079558916,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6440461654706837,0.8447823546827182
2024-07-12,0.2307184100139884,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6587245331630959,0.8447823546827182
2024-07-15,0.23028232430957687,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-16,0.2288438441887482,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-17,0.23192344429177986,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-18,0.23103732827297807,0.6859570100993952,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-19,0.2357207176413821,0.6997592451792413,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-22,0.24117411937650507,0.7159481840218357,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9420988250971537,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-23,0.23631378031583194,0.7015198078212079,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9229715604937379,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-26,0.2439217798135164,0.7241048739074359,0.5346637752204693,0.7241112332865345,0.722472410985874,0.668893269871544,0.9228331147596638,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-29,0.24208919255626166,0.718664665305099,0.5305666402983773,0.7241112332865345,0.722472410985874,0.668893269871544,0.9157614335331105,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-30,0.24225231810715087,0.7191489189316018,0.5304870553023325,0.7241112332865345,0.722472410985874,0.668893269871544,0.9156240693180805,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-07-31,0.24177317120448455,0.7177265260325193,0.5293582405631371,0.7241112332865345,0.722472410985874,0.668893269871544,0.9156240693180805,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-08-01,0.23783581538809925,0.7060381128898632,0.5207374670627145,0.7241112332865345,0.722472410985874,0.668893269871544,0.9156240693180805,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-08-02,0.24959479270830723,0.7409457492486964,0.5206593564426552,0.7241112332865345,0.722472410985874,0.668893269871544,0.9156240693180805,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-08-05,0.27462034221173154,0.8152364599080535,0.5727850169113009,0.7241112332865345,0.722472410985874,0.668893269871544,1.0072915074685955,0.9506957707387127,0.6265637322604121,0.6586257244831214,0.8447823546827182
2024-08-06,0.2597936219705077,0.7712219385359144,0.5418604206643091,0.7241112332865345,0.722472410985874,0.668893269871544,0.9529079564821111,0.9506957707387127,0.5926416448852334,0.6586257244831214,0.8447823546827182
2024-08-07,0.2507479184827001,0.7443689121745513,0.5229934882895626,0.7241112332865345,0.722472410985874,0.668893269871544,0.9527650202886389,0.9506957707387127,0.5720065709619523,0.6586257244831214,0.8447823546827182
2024-08-08,0.2559097823102508,0.7596923931643732,0.5337597637808293,0.7241112332865345,0.722472410985874,0.668893269871544,0.9527650202886389,0.9506957707387127,0.571920769976308,0.6586257244831214,0.8447823546827182
2024-08-09,0.24620311536429282,0.7308772342624582,0.5135142373714773,0.6965370523316378,0.722472410985874,0.668893269871544,0.9527650202886389,0.9506957707387127,0.5501420071588692,0.6586257244831214,0.8126130132269872
2024-08-12,0.24395667382938285,0.7242084600938702,0.5088287576207763,0.6901816097425125,0.722472410985874,0.668893269871544,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.8051984538213502
2024-08-13,0.24292129005892094,0.7211348254429205,0.5066692223667693,0.6900780825010512,0.722472410985874,0.6659540660730556,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.805077674053277
2024-08-14,0.2405890492751314,0.7142113480889966,0.5018047881954865,0.6900780825010512,0.722472410985874,0.6595603686221269,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.805077674053277
2024-08-15,0.2420997094261901,0.718695885628185,0.5049556236114013,0.6900780825010512,0.722472410985874,0.6637017523180889,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.805077674053277
2024-08-16,0.23625783456961494,0.7013537275821203,0.4927710259171153,0.6900780825010512,0.722472410985874,0.647686604723234,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.805077674053277
2024-08-19,0.23632121128564385,0.701248524522983,0.4929032128959459,0.6900780825010512,0.722472410985874,0.647860348167967,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.805077674053277
2024-08-20,0.23552857719743564,0.701248524522983,0.4912499889360516,0.6900780825010512,0.722472410985874,0.6456873896190382,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.805077674053277
2024-08-21,0.2380060573284124,0.701248524522983,0.4911763014377112,0.6900780825010512,0.722472410985874,0.6524792519808715,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.805077674053277
2024-08-22,0.2393872612240157,0.701248524522983,0.4939530340475797,0.6900780825010512,0.722472410985874,0.656265739160031,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.805077674053277
2024-08-23,0.2390731331436765,0.701248524522983,0.49330486038299237,0.6900780825010512,0.722472410985874,0.6554045759728979,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6586257244831214,0.805077674053277
2024-08-26,0.23824125500855686,0.701248524522983,0.4915883583155926,0.6900780825010512,0.722472410985874,0.6531240322361763,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6562351785893277,0.805077674053277
2024-08-27,0.23888497631363267,0.701248524522983,0.49291661651152774,0.6900780825010512,0.722472410985874,0.6548887553711025,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6580083079559566,0.805077674053277
2024-08-28,0.23613433651592763,0.701248524522983,0.487240930734844,0.6900780825010512,0.722472410985874,0.6473480422572385,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6579096067097632,0.805077674053277
2024-08-29,0.2385061157095388,0.701248524522983,0.49213487338987455,0.6900780825010512,0.722472410985874,0.6538501318741252,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.6644190922927599,0.805077674053277
2024-08-30,0.23692510926070665,0.701248524522983,0.48887261570641893,0.6900780825010512,0.722472410985874,0.6495158980454142,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.664319429428916,0.805077674053277
2024-09-02,0.23794400504035218,0.701248524522983,0.4909750110434173,0.6900780825010512,0.722472410985874,0.6523091393755382,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.664319429428916,0.805077674053277
2024-09-03,0.23962471808265814,0.701248524522983,0.49444300387797957,0.6900780825010512,0.722472410985874,0.6569167128169365,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.664319429428916,0.805077674053277
2024-09-04,0.2518176749656136,0.701248524522983,0.5196020203417301,0.6900780825010512,0.722472410985874,0.6903429687522977,0.9527650202886389,0.9506957707387127,0.5500594858577954,0.664319429428916,0.805077674053277
2024-09-05,0.2489805636230879,0.6932426998362068,0.5137479086884791,0.6900780825010512,0.722472410985874,0.6825651991134213,0.9527650202886389,0.9506957707387127,0.5437797153383902,0.664319429428916,0.805077674053277
2024-09-06,0.24738204799013977,0.6887919134897155,0.5104495224551017,0.6900780825010512,0.722472410985874,0.6781829649124381,0.9527650202886389,0.9506957707387127,0.5402885176191804,0.664319429428916,0.805077674053277
2024-09-09,0.25023659012652394,0.6967398852856942,0.5163396009073722,0.697937383692436,0.722472410985874,0.6860085200214235,0.9527650202886389,0.9506957707387127,0.5465229083192282,0.664319429428916,0.805077674053277
2024-09-10,0.25110344681893776,0.6991534956698756,0.5181282779285006,0.7003551423888507,0.722472410985874,0.6883849553634044,0.9527650202886389,0.9506957707387127,0.5484161447975324,0.664319429428916,0.805077674053277
2024-09-11,0.2510436602839809,0.6989870305518591,0.5180049140528034,0.7001883911644724,0.722472410985874,0.6882210541835561,0.9527650202886389,0.9506957707387127,0.5482855695249617,0.664319429428916,0.805077674053277
2024-09-12,0.2426058205239004,0.6754933460210515,0.5005942275819021,0.6766543276480659,0.722472410985874,0.6650892253688171,0.9527650202886389,0.9506957707387127,0.5298571185806806,0.664319429428916,0.805077674053277
2024-09-13,0.24138781884562188,0.6721020340263809,0.49808099600314354,0.6732571869491741,0.722472410985874,0.6617501472257007,0.9527650202886389,0.9506957707387127,0.5271969727594245,0.664319429428916,0.805077674053277
2024-09-16,0.2414652576509344,0.6723176487944004,0.498240783673722,0.6734731722978746,0.722472410985874,0.6619624410401177,0.9527650202886389,0.9506957707387127,0.5273661010274957,0.664319429428916,0.805077674053277
2024-09-18,0.24361279627397028,0.6782970933396768,0.5026720270621923,0.6794628938137499,0.722472410985874,0.6678497886567584,0.9527650202886389,0.9506957707387127,0.5320563785500435,0.664319429428916,0.805077674053277
2024-09-19,0.2401314940802835,0.6686040181189516,0.49548868834894766,0.6697531589437377,0.722472410985874,0.6583060086506815,0.9527650202886389,0.9506957707387127,0.5244531283672073,0.664319429428916,0.805077674053277
2024-09-20,0.23854323648602233,0.6685037275162338,0.4922114686108419,0.6653233337554716,0.722472410985874,0.6539518962440946,0.9527650202886389,0.9506957707387127,0.5209843344584634,0.664319429428916,0.805077674053277
2024-09-23,0.23727644522115504,0.6685037275162338,0.4895975643220894,0.6617901135312075,0.722472410985874,0.6504790643918531,0.9527650202886389,0.9506957707387127,0.5182176309721402,0.664319429428916,0.805077674053277
2024-09-24,0.2356512640895033,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.6460237283343746,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.664319429428916,0.805077674053277
2024-09-25,0.23249751234476357,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.6373779081294638,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.664319429428916,0.805077674053277
2024-09-26,0.23081437398319435,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.6327636858215768,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6594105192358175,0.805077674053277
2024-09-27,0.23154833091575402,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.6347757844871244,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6615073510476489,0.805077674053277
2024-09-30,0.23719437044778474,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.6502540613506017,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6776374463930688,0.805077674053277
2024-10-01,0.23650380186948564,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.6483609092415008,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6756645701942178,0.805077674053277
2024-10-04,0.2376339839426416,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.6514592352335887,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6788933723473499,0.805077674053277
2024-10-07,0.23235536152065236,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.636988210218303,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.663812946063382,0.805077674053277
2024-10-08,0.23443624714996944,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.6426928326725168,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6637133741214726,0.805077674053277
2024-10-09,0.233117380997675,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.639077240657039,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6637133741214726,0.805077674053277
2024-10-11,0.23096097847765423,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.6331655932013972,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6637133741214726,0.805077674053277
2024-10-14,0.2299932648806808,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6608328951567448,0.805077674053277
2024-10-15,0.22782408292313963,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6607337702224713,0.805077674053277
2024-10-16,0.22672228468314012,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6607337702224713,0.805077674053277
2024-10-17,0.2248249859386643,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6607337702224713,0.805077674053277
2024-10-18,0.22094835971913368,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6607337702224713,0.805077674053277
2024-10-21,0.22178892920701138,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6607337702224713,0.805077674053277
2024-10-22,0.22116780350888843,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6607337702224713,0.805077674053277
2024-10-23,0.22329216738129212,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6607337702224713,0.805077674053277
2024-10-24,0.22426524270697323,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6635140434160464,0.805077674053277
2024-10-25,0.2225618892930042,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.663414516309534,0.805077674053277
2024-10-28,0.2240310385132425,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6676942575722297,0.805077674053277
2024-10-29,0.22739256056930163,0.6685037275162338,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-10-30,0.2281051417131469,0.6704983452536405,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-01,0.22960897844029868,0.6749187630904069,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-04,0.22670266341411288,0.6663758630873288,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-05,0.2257777881760188,0.6636572601130565,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-06,0.22393331002753086,0.6582355517853552,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-07,0.22193630571927642,0.6581368164525874,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-08,0.21958792308609182,0.6581368164525874,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-11,0.22150854408612994,0.6581368164525874,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-12,0.22812382491744693,0.6581368164525874,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-13,0.22898169578818464,0.6605130518186552,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-14,0.22997670030396525,0.6633832090468536,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-15,0.2292163294468502,0.6611898683362859,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-18,0.23107954931361355,0.6665644509472184,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-19,0.22825426555306788,0.6584147305404924,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-20,0.22998504701496852,0.6634072856942835,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-21,0.23200485158191156,0.6692335473699019,0.4895241246874411,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-22,0.22722559069564968,0.6554474489546711,0.4793665815079946,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-25,0.22694942451197583,0.6553491318373279,0.4792946765207684,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-26,0.2311802513800999,0.6553491318373279,0.4792946765207684,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-27,0.234131792847181,0.6636178509864155,0.4792946765207684,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5181398983274944,0.6675941034335938,0.805077674053277
2024-11-28,0.23423656386469885,0.663914811585595,0.47943726062802106,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.518294038397172,0.6675941034335938,0.805077674053277
2024-11-29,0.23448823944927838,0.6646281551625326,0.47995239221485336,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5182162942914125,0.6675941034335938,0.805077674053277
2024-12-02,0.22908659219983055,0.6493178485361918,0.4688962576924478,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5062009839659535,0.6675941034335938,0.805077674053277
2024-12-03,0.22622639687074866,0.6412109756736687,0.46882592325379396,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-04,0.22444493251325143,0.6411147940273176,0.46882592325379396,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-05,0.2248592508827058,0.6411147940273176,0.46882592325379396,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-06,0.22555555925927262,0.6411147940273176,0.46882592325379396,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-09,0.22487438711430738,0.6411147940273176,0.46882592325379396,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-10,0.22641230390862863,0.6411147940273176,0.46882592325379396,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-11,0.2287852695883986,0.6411147940273176,0.46882592325379396,0.6616908450141779,0.722472410985874,0.633070618362417,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-12,0.22619180911818698,0.6411147940273176,0.4634410898186177,0.6616908450141779,0.722472410985874,0.6257993057845495,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-13,0.22737626443057285,0.6411147940273176,0.4633715736551449,0.6616908450141779,0.722472410985874,0.62907630911687,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-16,0.22762356307369322,0.6411147940273176,0.4633715736551449,0.6616908450141779,0.722472410985874,0.6297605041802965,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-17,0.2269296190200737,0.6411147940273176,0.4633715736551449,0.6616908450141779,0.722472410985874,0.6278405862632799,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-18,0.22620048038920723,0.6411147940273176,0.4633715736551449,0.6616908450141779,0.722472410985874,0.6258232963764542,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-19,0.22518617305198918,0.6411147940273176,0.4633715736551449,0.6616908450141779,0.722472410985874,0.6230170372552338,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-20,0.22729522994870785,0.6470232031976331,0.46764193035343515,0.6616908450141779,0.722472410985874,0.6288521130122743,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-23,0.2211998818338916,0.6296720618527705,0.4551012344521966,0.6616908450141779,0.722472410985874,0.6119882635491221,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-24,0.22144733028616256,0.6295776110434925,0.45503296926702874,0.6616908450141779,0.722472410985874,0.6126728730858348,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-25,0.2203694724156277,0.6295776110434925,0.45503296926702874,0.6616908450141779,0.722472410985874,0.6096907902697295,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-26,0.22039781089637042,0.6295776110434925,0.45503296926702874,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-27,0.21996317575527322,0.6295776110434925,0.45503296926702874,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-30,0.22179839821258446,0.6295776110434925,0.45503296926702874,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2024-12-31,0.2230998859874005,0.6295776110434925,0.45503296926702874,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2025-01-02,0.22502675015612114,0.6349206964103276,0.4588947330223955,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2025-01-03,0.22369680482422916,0.6311682100249237,0.4561825892102063,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2025-01-06,0.21754385271347,0.6138074445317891,0.4436349373678922,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2025-01-07,0.21622618695303855,0.6137153734151094,0.44356839212728705,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2025-01-08,0.21897544210880723,0.6137153734151094,0.44356839212728705,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2025-01-09,0.22219704242981103,0.6137153734151094,0.44356839212728705,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
2025-01-10,0.22273558535887703,0.6151107889899128,0.44356839212728705,0.6616908450141779,0.722472410985874,0.609599336651189,0.9527650202886389,0.9506957707387127,0.5061250538183586,0.6675941034335938,0.805077674053277
