symbol,orb_m,exit_type,tp,sl,breakeven_ticks,n,win_rate,avg_pnl,total_pnl,pf
2337,15,orb_stop,區間停損,區間停損,4.80165,680,0.4338235294117647,-0.0009111026010743514,-0.619549768730559,0.8845757564066267
2337,15,tick,+4檔,-2檔,4.80165,21140,0.3845789971617786,-0.0019663049936094867,-41.567687564904546,0.21465168185816577
2337,15,tick,+5檔,-2檔,4.80165,19463,0.3711144222370652,-0.0019937444503933663,-38.80424823800609,0.2319973847896843
2337,15,tick,+5檔,-3檔,4.80165,19463,0.3711144222370652,-0.0019937444503933663,-38.80424823800609,0.2319973847896843
2337,15,tick,+6檔,-3檔,4.80165,14132,0.33208321539767904,-0.0021598324742808112,-30.522752526536422,0.2982968276936654
2337,15,tick,+6檔,-4檔,4.80165,14132,0.33208321539767904,-0.0021598324742808112,-30.522752526536422,0.2982968276936654
2337,15,tick,+8檔,-4檔,4.80165,14132,0.33208321539767904,-0.0021598324742808112,-30.522752526536422,0.2982968276936654
2337,15,tick,+8檔,-5檔,4.80165,13155,0.3491448118586089,-0.0021298043690386754,-28.017576474703773,0.31274172182002563
2337,15,tick,+10檔,-5檔,4.80165,12562,0.3373666613596561,-0.0021589206259127144,-27.120360902715518,0.3167349274351339
2337,15,tick,+10檔,-6檔,4.80165,9417,0.4299670808112987,-0.0020008169918840513,-18.84169361257211,0.391695826615061
2337,15,tick,+12檔,-6檔,4.80165,8546,0.41738825181371403,-0.002052315111445499,-17.539084942413233,0.4081725695501695
2337,15,pct,+0.20%,-0.10%,4.80165,17272,0.3985641500694766,-0.002054416121357446,-35.48387524808581,0.26643796651691387
2337,15,pct,+0.30%,-0.15%,4.80165,13161,0.3400197553377403,-0.0021730332452358225,-28.599290540548658,0.3204217210103109
2337,15,pct,+0.40%,-0.20%,4.80165,9462,0.32667512153878675,-0.00220792232133414,-20.891361004463633,0.3875907306911952
2337,15,pct,+0.50%,-0.25%,4.80165,6975,0.32731182795698927,-0.002213216757933401,-15.43718688658547,0.4444135993499981
2337,15,pct,+0.60%,-0.30%,4.80165,5767,0.3285937229061904,-0.0022277513819474485,-12.847442219690937,0.4799800550179993
