stock_id,securities_trader_id,securities_trader,branch_type,mega_desk,buy_lots,sell_lots,net_lots,buy_ratio,active_days,hold_ratio,peak_day_share,avg_buy,avg_sell,spread,score,stock_name
2308,700k,兆豐員林,local,False,397.891,275.92,121.971,0.5905083176142865,103,0.965319382998425,0.11210041731231195,1945.8375158020665,1991.8039105537837,0.02362293581988517,110.42019098551847,台達電
2308,9233,凱基長庚,local,False,735.406,558.832,176.574,0.5682154286924044,103,0.9860447973731383,0.21857125058049318,1934.0997489821948,1951.8287607008904,0.009166544656254327,110.41551453138578,台達電
6213,8882,國泰台中,local,False,12716.567,12000.766,715.801,0.5144797377613515,103,0.7991927695373777,0.24054031776988297,346.7560138675792,352.28717762682817,0.01595116894313242,110.40764992178612,聯茂
4958,9134,群益開元,local,False,1653.407,1450.253,203.154,0.5327281338806441,103,0.9736732375735093,0.17243568918160607,469.97234528461536,477.31962147294297,0.01563342239611587,110.39561360223684,臻鼎-KY
3711,700Z,兆豐高雄,local,False,1922.403,1696.938,225.465,0.5311472447608556,103,0.9636862554015413,0.1996850952475994,580.3471017783472,585.7091172452971,0.009239324966936469,110.3823937008273,日月光投控
6141,8849,玉山景美,local,False,394.653,229.661,164.992,0.6321386353661779,80,1.0,0.21819845810705973,40.07947855457832,38.42567262182085,-0.04126315991125973,110.37613715867779,柏承
2308,983W,元大德芳,local,False,508.666,373.174,135.492,0.5768234600381021,103,0.9760054169698105,0.1291810586602899,1968.0165570334955,2005.0065519034017,0.018795570971040787,110.35763945917044,台達電
2330,2184,亞東新竹,local,False,676.888,475.165,201.723,0.5875493575382382,103,0.926776041642738,0.12526087753999296,2314.30850450887,2311.5396125556385,-0.0011964230126783049,110.35694555081167,台積電
4958,9654,富邦永和,local,False,7351.492,6721.79,629.702,0.5223722511920105,103,0.8640518786242175,0.2278220491597613,464.9908398866516,470.7758966733563,0.012441227418834577,110.35579605675701,臻鼎-KY
2308,9322,華南基隆,local,False,585.78,413.011,172.769,0.5864890652799234,103,0.9487641337953531,0.13957943844092402,1984.272901089146,1994.0464781809685,0.004925520620907564,110.35183265610291,台達電
2308,9B2G,台新新竹,local,False,198.463,121.282,77.181,0.6206914885299223,103,1.0,0.13166452883481686,1965.9009991786882,1973.6656305140086,0.003949655317619927,110.34057230707788,台達電
2454,700a,兆豐忠孝,local,False,1619.511,1378.72,240.791,0.5401555117000658,103,0.9501619834188958,0.188520335062357,3856.9006601375354,3772.5902648833703,-0.021859623226893943,110.33480997056951,聯發科
2308,9307,華南大安,local,False,445.191,313.284,131.907,0.5869554039355285,103,0.9604412407164701,0.1273927843101579,1958.6846993762229,2000.3634402012233,0.021278943383931992,110.31261054811183,台達電
2308,9A9K,永豐三重,local,False,463.19,331.278,131.912,0.5830190769168803,103,0.98248959132449,0.11287070167990781,1943.1557784062695,1964.7919270220177,0.011134541479476123,110.30953789038372,台達電
3711,9B16,台新台南,local,False,3194.892,2882.547,312.345,0.5256970905014431,103,1.0,0.3077590484880501,593.7534419003835,601.8522842819215,0.013640076520005762,110.30867074897625,日月光投控
4958,981r,元大屏南,local,False,2304.664,2122.363,182.301,0.5205895514077507,103,1.0,0.19175978189916676,464.34913701086145,473.7386684087501,0.02022084386401901,110.30365424951097,臻鼎-KY
2308,9359,華南中正,local,False,642.059,490.289,151.77,0.5670156171071085,103,1.0,0.22346972392435924,1970.9536039522848,2006.0436701618842,0.0178035982882776,110.30246426134565,台達電
2489,962A,富邦南港,local,False,1948.211,1613.675,334.536,0.5469605147385402,100,0.9408680929573265,0.2812253389769711,43.56730726291968,43.37785703440904,-0.004348449339945271,110.29765651406743,瑞軒
3481,9369,華南三重,local,False,23465.535,22734.433,731.102,0.5079123647877851,103,0.9051989054935803,0.5460250416494552,46.92050461240282,46.529348020247525,-0.008336581104285479,110.29464529858788,群創
2308,9A9s,永豐彰化,local,False,328.722,222.354,106.368,0.5965093743875618,103,0.9717788720684836,0.12655121841155234,1976.9355108571986,2019.335024330572,0.021447089821857057,110.27713562864983,台達電
2308,9816,元大新竹,local,False,518.508,401.873,116.635,0.5633623466803421,103,0.9932807603215696,0.11036138380417541,2005.8409417019602,2063.688677766359,0.028839642696351975,110.27394881167837,台達電
